Content,Author,Date Created,Last Changed
"ne kadar duygusal, ne kadar gerçeklerle yüzleşemeyen, burnu kurnazlık koklamaya alışmış bir halk olduğumuzu ortaya çıkardı. ortada merkez başkanı hakkında henüz tatminkar şekilde yalanlanamamış haberler var. biri; aile mensuplarının merkez bankasına keyiflerince gidip geldiği, detayları heryerde, tekrara lüzum yok. hiçbir devlet kurumunda olmaması gereken bu halin, en hassas kararların alındığı merkez bankasında hiç olmaması gerekiyor. durum bundan ibaret. doğrudur arkada muhtemelen bir güç oyunu oynanıyor lakin, bu iddialar doğruysa, oyunu kuranlara kozu veren kendisidir. oyunu bozmak için yapması gereken iddiaları basitçe, gerçeklerle yıkmaktır.netice olarak ya bu iddiaların aksi basit bir şekilde ortaya konulur yada istifa eder.",knkcan,21.01.2024 14:14,14:21
"abi nasıl buluyorlar birbirlerini, siyasal islamcılar ve onların dünyanın öbür ucundan da olsa getirttiği burokratlardan bahsediyorum. boğaziçiliymiş, abd de eğitim görmüş vs farketmez, bunların hamuru bu işte. ortadoğu kafası.",yaranadam,18.01.2024 23:10,null
"akp içinde bulunan en düzgün tiplerin bile varoş kasabalı olduğunun kanıtı olan kadın.sen abd'de kurallara uya uya, gıkını çıkaramadan yaşa sonra gel türkiye'ye hiçbir ünvanı olmayan babanı bile paşa gibi yaşatacağım diye her kuralı çiğne.insanda azıcık da olsa utanma olur, ne yapıyorum ben der.ama bunlar öyle bir arsız ve maalesef, türkiye'de ne yapsalar yanlarına kar kalacağının o kadar farkındalar ki istedikleri gibi at koşturuyorlar.bunları yaparken ne utanıyorlar ne de yüzleri kızarıyor.abdde yaşamış ama kafa hala kasabalı kafası. o kadar eğitime rağmen medeniyet öğrenememiş, mevki, makam sahibi olduğu için her kuralı istediği gibi çiğneyebileceğini düşünen, zihniyet olarak hiçbir ilerleme kaydedememiş bir alamancı, gurbetçi. bunu ve babasını cimer'e şikayet eden çalışanı da kutluyorum. umarım başına kötü bir şey gelmez bu meseleler yüzünden.",julius kemal,18.01.2024 23:10,null
eksi bakiyede merkez bankasi ne kadar ciddi bir kurum olabilirki.niye yadirgiyosunuz.belediyelerde falan hergun olan siradan olaylar bunlar,danacik,18.01.2024 23:13,null
bu arkadaşla ilgili en rahatsız edici taraf dövize müdahale etmiyoruz gibi doğru olmayan bir ifadeyi çok rahatça söylemesi. malum örgüt üyelerinin çokça kullandığı bu işime yaramayan doğruyu neden söyleyeyim tavrı çok korkutucu.,vokul,18.01.2024 23:14,null
"babasının bankada işi ne, annesinin işi ne cidden ya. aklı başında kimse buna izin verir mi? babanın küçük kızı gibi kıçında dolaşıyor baban. birey olamamış birinin bir kurumda yönetici olabileceğine inananın da aklına şaşarım.",vervainnotbloom,18.01.2024 23:18,null
piyon,lecapital,18.01.2024 23:18,null
"yalnız o değil de, başlığın altı manyas kuş cenneti gibi masallah. pelikan, ördek, kaz, akbaba vs ne ararsan var.",lesvos,18.01.2024 23:19,null
dişi hafız'dır. yani müennes hafızdır.hırstan gözü dönmüş bir babanın kızı olmanın cezasını sahibine para kazandıran yarış atı olmakla ödeyen sempatik kişiliktir.bu ve benzeri zeki insanlarımız gerektiği gibi kullanılmış olsaydı bugün uzaya gidecek olan astronotumuzu taşıyan uzay aracı da bize ait olurdu. ama bu beyinler deste dolarlar peşinde şirketlerin çarkları arasında yaşlanıp gidiyor.keşke bir bilim insanı olsaydı dememek elde değil.,dick kafali,18.01.2024 23:21,null
"olayı inkar etmiş, hemen sonrasında sözcü biz demedik, olayın kahramanı dedi tadında haber yapmış. yansıtma yoluyla habercilik, güzel yöntem. bakalım paçayı kurtarmalarına yetecek mi.(bkz: iddia edildi tarzında habercilik)",reset,18.01.2024 23:21,19.01.2024 00:38
"sırf kadını akp hükümeti getirdi diye linçlemek zorunda değilsiniz.şunu bir kabul edin muhalefet parti taraflı çok fazla asılsız haberler de paylaşılıyor.bu kadın alanında çok başarılı ve vizyonlu bir insan.gidin ilk önce bu kadının cvsine bir göz gezdirin.muhalefet olmak için muhalefet olmak zorunda değilsinizkendisi konuyla ilgili açıklama yapmıştıraçıklamabir konuyu tam olarak bilmeden,ispatlanmadan konuşmayın.her hıyarım var diyene tuzlukla koşmayın üzülürsünüz",gercegi arayan kisi,18.01.2024 23:22,null
"seçim öncesi yeni yüzler bulup yeniden ekonomiyi düzelteceğiz masallarının anlatılma zamanı geldi. bütün bu tantana bu yüzden. nepotizm falan hikaye. siyasal islam baştan aşağı nepotizm üzerine kurulu bir ideoloji zaten(cumhurbaşkanının damadı ekonomi bakanıydı, ne çabuk unutuldu?). naci ağbal gibi birden gönderirlerse dolar'ı yine kontrol edemezlerdi muhtemelen. işte piyasaya, yabancı yatırımcılar ve fon yatırımcılarına gerekçe olarak baba hikayesi verdiler. tabana da enflasyon için günah keçisi olarak verecekler. gaye hanım fahiş kira itirafıyla akp'lilerin kendisine diş bilemesinin önünü açmıştı zaten.",asosyal iletisimci,22.01.2024 00:30,00:39
"muteber biri olduğunu düşünmüyorum.çok muteber, çok başarılı birisi olsaydı abd'de büyük bir banka, finans kuruluşu veya fon şirketinin başında olurdu ve eski şirketinden kovulup mahkemelerle uğraşıyor olmazdı. bu kadar basit",midway,22.01.2024 00:35,null
menzilcilerin ve naksibendilerin hedefine aldigi uzerinden operasyon cekmeye calistigi kadin. merkez bankasini hortumlama zorlasinca bu taktik devreye girmistir.,shadowumprensim,22.01.2024 00:37,null
"türkçe wikipedia'ya göre dünya çapında bir akademisyenmiş. çok da başarılı bir bankacıymış, öyle ki bankadan istifa edince bankanın hisse senetleri değer kaybetmiş. umarım bunları üstüne para verip bir halkla ilişkilerciye falan yazdırmamışlardır.",animus,22.01.2024 00:41,00:42
"babasi; bizim bankada ne işimiz var, ne bebeği, ne bakıcılığı, ne makamı, ne yöneticiliği dememiştir. yaptığı açıklama tatmin edici değildir. böyle bir iddia varsa bile öncelikle böyle bir saçmalığın şokuna girerek özellikle bu konuya değinmeliydi. ama değinmemiş. demek ki iddialar gerçek, hani bazı işyerlerinde kanser yöneticiler varya bunlarda onlardan galiba.ne değişik insanlar var dedirtir.",damien collier,22.01.2024 00:44,00:44
"bir yerden düğmeye basıldı, ayağı kaydırılmaya çalışılıyor",sundermen,21.01.2024 08:43,10:56
piyasada sağlam dolar manipülasyonu döndüreceklerini düşünüyorum.,faker1,21.01.2024 08:44,null
"son gunlerde yogun medya terorune maruz kalan, maliye bakani mehmet simsek (nispeten basarili isler cikaran) tarafindan onerilen mevcut merkez bankasi baskanidir. yalan yanlis bilgilerle ustune gidilmekte olup gorevden alinmasi icin baski yapilmaktadir. pelikan tayfa ve digerleri once is sonra s.kis hesabi yapip, bekleyip gordukten sonra saldiriya gecmistir. sonucta ya gorevden affini isteyecek ya da kendisine kurulan kumpasi ifsa edecektir..",prelog2,21.01.2024 08:45,10:45
herkes yazmış düşük faiz lobisi başını yiyor diye de bu sözlükte koala kadar beyin yok artık. duyan da sanki mementodan ve dahi reyizden habersiz faizi kendi kendine arttırıyor sanır.,alfar,21.01.2024 08:50,null
amerikada da babasını yanında mı gezdiriyor bu anlamadım,orkidinkutusu,21.01.2024 08:52,null
"operasyon çekiliyor olabilir ya da olmayabilir. ama ortada daha büyük bir sorun var. sayın erkan'ın da tcmb'nin de iletişimi çok zayıf. bu tip kriz anlarında bu zayıflık daha rahat görülebiliyor. merkez bankası başkanı hakkında akıl almaz iddialar dolaşırken, tcmb'den resmi bir açıklama bir türlü gelemiyor. erkan'ın kendi sosyal medya hesabından yaptığı açıklama ise zayıf kalıyor. bu zayıflığın örneklerini pek çok noktada gördük. piyasayı doğru dürüst yönlendirememek de buna dahil.",elvis32,21.01.2024 08:55,null
"ekonomide rasyonel politikalar izlenmesinden rahatsız olan, türk ekonomisini batırıp türkiye'nin tamamen batıya teslim olmasını isteyenlerin hakkında sabah akşam kara propaganda yaptıkları isim.akp'ye muhalif olmak ile türkiye ve türklere düşman olmayı birbirine karıştırmayın. her akp karşıtını dostunuz sanmayın. türkiye ve turklerden ölesiye nefret eden, sizin çocuklarınızın kafasına bombalar yağdırılsa zevkten dört köşe olacak olan insanların dolduruşuna gelmeyin.70'lerde sağcılara solcuları, solculara sağcıları vurması için silah verenlerin aynı kişiler olduğunu unutmayın. memleket pahasına siyaset yapmayın.",cokonemlidegilzaten,21.01.2024 09:05,09:20
"bu kadın gidince çok daha iyi mi olacak amk malları. düşük faiz yüksek enflasyon döngüsü bitirdi bizi. şimdi konut satılmıyor, araba satılmıyor diye kadının itibarına yürüyorlar. sizler de cebinizde 3 kuruş yok buna alet oluyorsunuz. mehmet şimşek istedi bu kadını o giderse bu durur mu? ondan sonra faizler insin zengin daha zengin fakir daha fakir olsun. karaborsa araba alalım",uyuyankral,21.01.2024 09:10,null
"bu ülkede kim işini dürüstçe yapıyorsa maalesef zarar ediyor. berat ve diğer soytarı sadece kameraya çıkıp kuklalık yaptılar ne oldu?bırakın da kadın işini yapsın. bu kadına iftira atan kim varsa bankalardan para alıp, iftira attığını, 5 li çeteye hizmet ettiğini herkesin görmesi gerek.",ttrrmzn,21.01.2024 09:10,null
iktidarın ahlaksızlığına ortak olmak karaktersizler için çok kolay. cezasız kalacağını biliyorlar.,aramiscilik,21.01.2024 09:21,null
"akademik başarısı muhtemelen celal şengör gibi asperger olduğu şüphesini uyandırıyor bende. obsesif bir kişiliği olduğunu tahmin ediyorum.bu tip insanlar üniversitede çok iyi akademisyen olur. yüksek sayıda alıntılanan makaleler yazar ödüller alırlar.ama başka insanlarla uğraşmalarını gerektiren, insan idare etmeleri gereken mevkilerde çalışamazlar. genellikle evlilikleri de aynı problemden ötürü sorunludur. çoğu işkoliktir. insan ilişkilerinde ise elleri ayaklarına dolaşır. empati yapma yetenekleri sınırlıdır. akıllarına gelen ve her mecliste söylenmeyecek doğruları şak diye söylerler.gaye hanım akademik olarak çok nitelikli olsa da bir merkez bankasını yönetecek donanıma sahip değil bence.çok iyi bir teorisyen ama iyi bir pratisyen değil.ama çok iyi bir danışman olabilir.",matiati,20.01.2024 22:29,22:32
yüksek faiz sadece iktidarı değil tüm kredi kullananları rahatsız ediyorhepsi beraber kavgayı bıraktı iktisadi disiplini bozmak pahasına oyun bozan mb başkanı ile uğraşıyorlatson tahlilde harcayacaklar hatice reisi,binatlikarinca,20.01.2024 22:33,21.01.2024 02:09
(bkz: rusen'in hafize gaye erkan açıklamaları),buyuyup buyuk adam olacaktim,20.01.2024 22:36,null
tcmb başkanı ve başkan yardımcısı ise trabzonlu cevdet akçay dır. kadın düşmanı trabzon lobisi iş başında! bunu görmek bu kadar mı zor? emzikli kadın olduğu için ailesine bağımlı hafize hanım. bu durum ailesinin bazı davranışları gece geç saatlere kadar kurumda olunması rahatsızlık vermiş olabilir. burdan yürümek kolay oldu.lakin her haber ardında başkan yardımcısı cevdet akçayın parlatılması tesadüf olabilir mi?akçay ın bugüne kadar akp nin geçmiş politikalarına dair direkt bir eleştiri getirmemiş olması ve damat berat a danışmanlık yapmış olması hep bu koltuğa veya başka bir üst makama bi adım daha yanaşmak için. belli değil mi? ps. berat da trabzonlu.,eliseaday,20.01.2024 22:40,21.01.2024 10:39
"tam ülkenin not görünümünde düzelmeler geliyor, yabancı kurumlardan şirket bazlı not ve görünüm artırımları geliyor, cds düşüyor ve bir anda bir tane 4 senelik ""protokol görevlisi"" o da ne demekse tabi, çıkıp bütün ""gerçekleri"" ortaya döküyor. o da cimer üzerinden. yapmayın ya?tanım: türkiye cumhuriyet merkez bankası'nın ilk kadın başkanı.",beyaz dalga,20.01.2024 22:42,null
"gözlerimdeki ışıltıya bakın diyen adam faiz düşürüyordu. enflasyon ve dolar arşa doğru kanat çırpıyordu. mehmet şimşek ve hafize hanım faiz arttırıyor enflasyon ve dolar göklerde kanat çırpmaya devam ediyor. gelmişler hala ortadoks politika uyguluyor. yok bogaziçi, yok princeton, yok amerika'dan ithal. burada herhangi bir ak bürokratı öven entry giren muhalifleri aktrol kadar bile ciddiye almayın. o denli gerçeklerden kopmuş ve saftırlar.not: böyle ciddi kurumların başına erkek adam getirilir. kadın istihdam edecek yerler değil buralar. emniyetin başına, genelkurmaya kadın başkan atamazsın dimi. aile sosyal ne bakanlığı hariç üst düzey hiçbir bürokrat, bakan bayan olamaz. öyle çocuk büyüten kadını getirirsen ortalık böyle 56 olur.",curiousity,20.01.2024 22:45,22:52
"bir borsacı abimizin dediği gibi 'allah evladinda ,damadında hayırlısını versin'",biraderki,20.01.2024 22:45,null
buram buram fethullah propagandası kokuyor olay.,allusive,20.01.2024 22:48,null
“faiz artırımları inşaat lobisini rahatsız ettirdiğinden mi acaba bu üzerine yapılanlar.” diye merak ettiren hanım efendi.,kacincielement,20.01.2024 22:52,null
seçimden sonra 3 hayırla uğurlanacaktır kendisi. mehmet şimşek de keza öyle.,chuck finley91,20.01.2024 22:53,null
"makamına (şahsına değil) verilmiş olan imkan ve araçları üçüncü şahısların kullanımına verdiği iddiası bile tek başına büyük olay olması gerekirken hiçbir denetimden, araştırmadan ya da yargılamadan geçmeyecek abd vatandaşı şahıstır.burdan sonra ülkesine dönüp şirket açar. türkiye'de iş(!) yapmak isteyenlere danışmanlık yapar artık.",haybeden yazar,21.01.2024 07:44,null
"kendisiyle ilgili cok fazla teyitli bilginin ortaya ciktigi merkez bankasi baskani. konu ile ilgili bence cok fazla uzerinde durulmasi gereken nokta var. ama son bilgilere dayanarak iki noktaya dikkat cekmek isterim. birincisi, 23 aralik'tan beri abd'de oldugu. kuzey amerika'da yasamis herkes bilir ki 23 aralik- 1 ocak periyodu herkesin tatilde oldugu asla duzgun bir gorusme ayarlayamayacaginiz bir zamandir. kendisinin abd'ye gitme gerekceleri dusunulunce kendisine kafa tatili vermis izlenimi uyandiyor. bir kere izinli bile olsa, turkiye'nin boyle bir ekonomisi varken cok kritik bir haftada izin alip gitmesi cok yanlis. kendisi siradan bir beyaz yakali gibi davranmis 3 gunluk bayram tatilini 9 gune birlestirmeye calisan biri gibi gorunmus. tabii bu 23 aralik ile yilbasi arasinda izin aldigini varsayarsak. yok 23 aralik ile yilbasi arasinda izin almayip ""ben orada birkac gorusme yapacagim"" dediyse birilerini fena kafalamis demektir. ikinci nokta da iyi parti'ye cv gondermis olmasi ve bilge yilmaz'in cv'yi begenmemesi olayidir. liyakat sadece egitim, havali bir cv degildir. butun bunlarin yaninda yetkinliktir, guvenilirliktir. cv'yi begenmeyen kisinin de bilge yilmaz oldugunu ve yilmaz'in egitiminin en az hafize gaye erkan'inki kadar iyi oldugunu hatirlatmak isterim. muhtemelen bilge hoca duyduklarindan hoslanmadi. biraz ingilizce bilen biri erkan hakkinda tcmb baskanligi oncesi yurtdisi kaynakli haberlere (ozellikle first republic mevzu) baktiginda neyin ne oldugunu anlar. bel alti vurmamak ve ozel hayata saygi adina detaya girmek istemiyorum, ama arastiran bulabilir haberleri ve durumla ilgili ifadeleri. velhasil kimin nereye kimin ""pacasina"" tutunarak geldigi cok onemli, genel bir yorum olarak soylemek lazim.",bylvis,21.01.2024 08:00,null
borsada malda yakalanan ekibin kabusu.,elevenes,21.01.2024 08:05,null
"kendisinin bilgi, beceri ve iyi niyetinden zerre kadar şüphem yok ancak kendisinin merkez bankası başkanı yapılması en başından itibaren yanlıştı çünkü kendisi türk amerikan vatandaşıdır. amerikan vatandaşı olurken şu yemini etmiştir. --- spoiler ---ı hereby declare, on oath, that ı absolutely and entirely renounce and abjure all allegiance and fidelity to any foreign prince, potentate, state, or sovereignty, of whom or which ı have heretofore been a subject or citizen; that ı will support and defend the constitution and laws of the united states of america against all enemies, foreign and domestic; that ı will bear true faith and allegiance to the same; that ı will bear arms on behalf of the united states when required by the law; that ı will perform noncombatant service in the armed forces of the united states when required by the law; that ı will perform work of national importance under civilian direction when required by the law; and that ı take this obligation freely, without any mental reservation or purpose of evasion; so help me god.--- spoiler ---özeti, amerika’nın çıkarlarını başka herhangi bir ülkenin çıkarlarının her zaman üzerinde tutmaya, başka bir devlete hiçbir sadakatinin kalmadığına yemin etmiştir. bu yüzden sadece hafize hanım değil, amerikan vatandaşı olan türklerin hiçbirinin türkiye’de asker, polis, memur, akademisyen, yönetici olamaması gerekir. savunma sanayiiden uzak tutulmalılar, kesinlikle devlet idaresinde yer almamalıdırlar. hafize hanıma tek bir soru: amerika ve türkiye çıkarları çatıştığında kendisi hangi ülkenin yanında yer alacak?",loruspucta,21.01.2024 08:10,null
